"","TRIPID","CUMUSIGHTID","SPECIES","COMNAME","TEAM","DETECTED","PERPDIST","SIZEBEST","SIGHTTIME","GLAREMAG_WAVG","SEASTATE_WAVG","SWELLHEIGHT"
"1194","HB1303",12289,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,45.96267,1,12.264,0.091027943059639,2.87282235444771,1
"1195","HB1303",12290,"BODO","Dolphin, Bottlenose","lower",0,505.1718,4,12.508,0.091027943059639,2.87282235444771,1
"1196","HB1303",12290,"BODO","Dolphin, Bottlenose","upper",1,505.1718,4,12.508,0.091027943059639,2.87282235444771,1
"1197","HB1303",12279,"STDO","Dolphin, Striped","upper",0,1157.54,15,13.134,1,3.91325319025128,1
"1198","HB1303",12279,"STDO","Dolphin, Striped","lower",1,1157.54,15,13.134,1,3.91325319025128,1
"1199","HB1303",12291,"STDO","Dolphin, Striped","lower",0,1078.553,20,13.346,0.611678286924273,4.1,1
"1200","HB1303",12291,"STDO","Dolphin, Striped","upper",1,1078.553,20,13.346,0.611678286924273,4.1,1
"1201","HB1303",12292,"SADO","Dolphin, Common","lower",0,0,3,13.739,0,4.1,1
"1202","HB1303",12292,"SADO","Dolphin, Common","upper",1,0,3,13.739,0,4.1,1
"1203","HB1303",12280,"GRAM","Dolphin, Risso's","upper",0,936.9807,14,13.843,0,4.1,1
"1204","HB1303",12280,"GRAM","Dolphin, Risso's","lower",1,936.9807,14,13.843,0,4.1,1
"1205","HB1303",12282,"BODO","Dolphin, Bottlenose","lower",0,1160.596,3,13.781,0,4.1,1
"1206","HB1303",12282,"BODO","Dolphin, Bottlenose","upper",1,1160.596,3,13.781,0,4.1,1
"1207","HB1303",11959,"BODO","Dolphin, Bottlenose","upper",1,128.4937,11,17.208,0,2.18968898296582,0.7
"1208","HB1303",11959,"BODO","Dolphin, Bottlenose","lower",1,128.4937,11,17.208,0,2.18968898296582,0.7
"1209","HB1303",11960,"UNDO","Dolphin, unid","upper",1,3467.477,15,17.184,0,2.18968898296582,0.7
"1210","HB1303",11960,"UNDO","Dolphin, unid","lower",1,3467.477,15,17.184,0,2.18968898296582,0.7
"1211","HB1303",11963,"GRAM","Dolphin, Risso's","lower",1,0,16,17.953,0,3.5,0.7
"1212","HB1303",11963,"GRAM","Dolphin, Risso's","upper",1,0,16,17.953,0,3.5,0.7
"1213","HB1303",11964,"GRAM","Dolphin, Risso's","lower",0,2220.511,2,18.09,0,3.5,0.7
"1214","HB1303",11964,"GRAM","Dolphin, Risso's","upper",1,2220.511,2,18.09,0,3.5,0.7
"1215","HB1303",11947,"GRAM","Dolphin, Risso's","lower",1,0,5,18.101,0,3.5,0.7
"1216","HB1303",11947,"GRAM","Dolphin, Risso's","upper",1,0,5,18.101,0,3.5,0.7
"1217","HB1303",11948,"GRAM","Dolphin, Risso's","lower",1,282.8427,3,18.839,0,3.25553940736616,0.7
"1218","HB1303",11948,"GRAM","Dolphin, Risso's","upper",1,282.8427,3,18.839,0,3.25553940736616,0.7
"1219","HB1303",11949,"GRAM","Dolphin, Risso's","upper",0,94.37066,1,18.857,0,3.25553940736616,0.7
"1220","HB1303",11949,"GRAM","Dolphin, Risso's","lower",1,94.37066,1,18.857,0,3.25553940736616,0.7
"1221","HB1303",11950,"GRAM","Dolphin, Risso's","lower",1,1761.168,3,19.004,0,3.25553940736616,0.7
"1222","HB1303",11950,"GRAM","Dolphin, Risso's","upper",1,1761.168,3,19.004,0,3.25553940736616,0.7
"1223","HB1303",11952,"UNLW","Whale, Unid. Large","upper",0,334.9316,1,19.405,0,3,0.7
"1224","HB1303",11952,"UNLW","Whale, Unid. Large","lower",1,334.9316,1,19.405,0,3,0.7
"1225","HB1303",11951,"UNBA","Whale, Unid. Baleen","upper",0,505.5485,1,19.252,0,3,0.7
"1226","HB1303",11951,"UNBA","Whale, Unid. Baleen","lower",1,505.5485,1,19.252,0,3,0.7
"1227","HB1303",11953,"UNDO","Dolphin, unid","upper",0,1658.214,1,19.431,0,3,0.7
"1228","HB1303",11953,"UNDO","Dolphin, unid","lower",1,1658.214,1,19.431,0,3,0.7
"1229","HB1303",11955,"BODO","Dolphin, Bottlenose","upper",1,2834.23,15,19.47,0,3,0.7
"1230","HB1303",11955,"BODO","Dolphin, Bottlenose","lower",1,2834.23,15,19.47,0,3,0.7
"1231","HB1303",11956,"MIWH","Whale, Minke Whale","upper",0,23.95907,1,19.635,0,3,0.7
"1232","HB1303",11956,"MIWH","Whale, Minke Whale","lower",1,23.95907,1,19.635,0,3,0.7
"1233","HB1303",11965,"GRAM","Dolphin, Risso's","lower",0,480.6664,1,11.623,0,2,1
"1234","HB1303",11965,"GRAM","Dolphin, Risso's","upper",1,480.6664,1,11.623,0,2,1
"1235","HB1303",11954,"GRAM","Dolphin, Risso's","upper",1,905.2395,18,12.105,0,2,1
"1236","HB1303",11954,"GRAM","Dolphin, Risso's","lower",1,905.2395,18,12.105,0,2,1
"1237","HB1303",11966,"UNDO","Dolphin, unid","lower",0,5680.782,20,12.128,0,2,1
"1238","HB1303",11966,"UNDO","Dolphin, unid","upper",1,5680.782,20,12.128,0,2,1
"1239","HB1303",11967,"GRAM","Dolphin, Risso's","lower",0,381.2749,5,12.349,0,2,1
"1240","HB1303",11967,"GRAM","Dolphin, Risso's","upper",1,381.2749,5,12.349,0,2,1
"1241","HB1303",11958,"UNDO","Dolphin, unid","upper",0,2906.312,2,12.414,0,2,1
"1242","HB1303",11958,"UNDO","Dolphin, unid","lower",1,2906.312,2,12.414,0,2,1
"1243","HB1303",11968,"BODO","Dolphin, Bottlenose","lower",0,1604.275,1,15.236,0,2,1
"1244","HB1303",11968,"BODO","Dolphin, Bottlenose","upper",1,1604.275,1,15.236,0,2,1
"1245","HB1303",11923,"UNDO","Dolphin, unid","upper",0,48.49312,2,13.236,0,3,0.5
"1246","HB1303",11923,"UNDO","Dolphin, unid","lower",1,48.49312,2,13.236,0,3,0.5
"1247","HB1303",11936,"UNDO","Dolphin, unid","lower",0,7472.186,71,13.213,0,3,0.5
"1248","HB1303",11936,"UNDO","Dolphin, unid","upper",1,7472.186,71,13.213,0,3,0.5
"1249","HB1303",11924,"BODO","Dolphin, Bottlenose","lower",1,302.2835,13,13.188,0,3,0.5
"1250","HB1303",11924,"BODO","Dolphin, Bottlenose","upper",1,302.2835,13,13.188,0,3,0.5
"1251","HB1303",11937,"GRAM","Dolphin, Risso's","lower",0,89.27577,2,13.354,0,3,0.5
"1252","HB1303",11937,"GRAM","Dolphin, Risso's","upper",1,89.27577,2,13.354,0,3,0.5
"1253","HB1303",11925,"BODO","Dolphin, Bottlenose","upper",0,1383.466,8,13.407,0,3,0.5
"1254","HB1303",11925,"BODO","Dolphin, Bottlenose","lower",1,1383.466,8,13.407,0,3,0.5
"1255","HB1303",11926,"SPWH","Whale, Sperm","upper",0,4008.144,3,13.544,0,3,0.5
"1256","HB1303",11926,"SPWH","Whale, Sperm","lower",1,4008.144,3,13.544,0,3,0.5
"1257","HB1303",11927,"BODO","Dolphin, Bottlenose","upper",0,1186.193,2,13.729,1.74477539117354,3.12409257611215,0.5
"1258","HB1303",11927,"BODO","Dolphin, Bottlenose","lower",1,1186.193,2,13.729,1.74477539117354,3.12409257611215,0.5
"1259","HB1303",11938,"UNDO","Dolphin, unid","lower",0,181.202,1,13.851,1.74477539117354,3.12409257611215,0.5
"1260","HB1303",11938,"UNDO","Dolphin, unid","upper",1,181.202,1,13.851,1.74477539117354,3.12409257611215,0.5
"1261","HB1303",11928,"GRAM","Dolphin, Risso's","upper",1,89.27577,2,13.934,1.74477539117354,3.12409257611215,0.5
"1262","HB1303",11928,"GRAM","Dolphin, Risso's","lower",1,89.27577,2,13.934,1.74477539117354,3.12409257611215,0.5
"1263","HB1303",11929,"UNDO","Dolphin, unid","upper",0,1919.897,2,14.357,3,4,0.5
"1264","HB1303",11929,"UNDO","Dolphin, unid","lower",1,1919.897,2,14.357,3,4,0.5
"1265","HB1303",11930,"BODO","Dolphin, Bottlenose","upper",0,3584.011,4,14.383,3,4,0.5
"1266","HB1303",11930,"BODO","Dolphin, Bottlenose","lower",1,3584.011,4,14.383,3,4,0.5
"1267","HB1303",11941,"FISE","Whale, Fin/Sei","lower",0,300,1,14.406,1.65367771225063,4,0.5
"1268","HB1303",11941,"FISE","Whale, Fin/Sei","upper",1,300,1,14.406,1.65367771225063,4,0.5
"1269","HB1303",11939,"UNBA","Whale, Unid. Baleen","lower",0,4727.711,1,14.079,3,4,0.5
"1270","HB1303",11939,"UNBA","Whale, Unid. Baleen","upper",1,4727.711,1,14.079,3,4,0.5
"1271","HB1303",11940,"FISE","Whale, Fin/Sei","lower",0,557.8346,1,14.196,3,4,0.5
"1272","HB1303",11940,"FISE","Whale, Fin/Sei","upper",1,557.8346,1,14.196,3,4,0.5
"1273","HB1303",11931,"UNLD","Dolphin, Unid. Large","upper",0,625.785,1,14.721,1.65367771225063,4,0.5
"1274","HB1303",11931,"UNLD","Dolphin, Unid. Large","lower",1,625.785,1,14.721,1.65367771225063,4,0.5
"1275","HB1303",11932,"RIWH","Whale, Right","upper",1,158.4943,1,11.867,0.43039036534566,3,0.5
"1276","HB1303",11932,"RIWH","Whale, Right","lower",1,158.4943,1,11.867,0.43039036534566,3,0.5
"1277","HB1303",11943,"SADO","Dolphin, Common","lower",0,1439.168,5,11.926,0.43039036534566,3,0.5
"1278","HB1303",11943,"SADO","Dolphin, Common","upper",1,1439.168,5,11.926,0.43039036534566,3,0.5
"1279","HB1303",11933,"GRAM","Dolphin, Risso's","upper",0,918.9488,1,11.919,0.43039036534566,3,0.5
"1280","HB1303",11933,"GRAM","Dolphin, Risso's","lower",1,918.9488,1,11.919,0.43039036534566,3,0.5
"1281","HB1303",11944,"GRAM","Dolphin, Risso's","upper",1,954.4103,7,12.079,0.43039036534566,3,0.5
"1282","HB1303",11944,"GRAM","Dolphin, Risso's","lower",1,954.4103,7,12.079,0.43039036534566,3,0.5
"1283","HB1303",11934,"UNLW","Whale, Unid. Large","upper",0,1434.648,1,12.142,0.43039036534566,3,0.5
"1284","HB1303",11934,"UNLW","Whale, Unid. Large","lower",1,1434.648,1,12.142,0.43039036534566,3,0.5
"1285","HB1303",11945,"SADO","Dolphin, Common","lower",0,3761.771,4,12.127,0.43039036534566,3,0.5
"1286","HB1303",11945,"SADO","Dolphin, Common","upper",1,3761.771,4,12.127,0.43039036534566,3,0.5
"1287","HB1303",11946,"BODO","Dolphin, Bottlenose","upper",1,35.35534,4,12.784,0,3,0.5
"1288","HB1303",11946,"BODO","Dolphin, Bottlenose","lower",1,35.35534,4,12.784,0,3,0.5
"1289","HB1303",11851,"UNDO","Dolphin, unid","lower",0,2368.766,25,19.26,1,4,0.5
"1290","HB1303",11851,"UNDO","Dolphin, unid","upper",1,2368.766,25,19.26,1,4,0.5
"1291","HB1303",11792,"UNMW","Whale, Unid. medium","upper",0,46.41858,1,20.028,0.928252495898776,4,0.5
"1292","HB1303",11792,"UNMW","Whale, Unid. medium","lower",1,46.41858,1,20.028,0.928252495898776,4,0.5
"1293","HB1303",11852,"SPWH","Whale, Sperm","lower",0,2257.8,1,20.313,1,4,0.5
"1294","HB1303",11852,"SPWH","Whale, Sperm","upper",1,2257.8,1,20.313,1,4,0.5
"1295","HB1303",11853,"SPWH","Whale, Sperm","lower",0,5546.457,1,20.646,1,4,0.5
"1296","HB1303",11853,"SPWH","Whale, Sperm","upper",1,5546.457,1,20.646,1,4,0.5
"1297","HB1303",11793,"BODO","Dolphin, Bottlenose","upper",0,107.2588,2,21.824,2.64403212615825,4,0.75
"1298","HB1303",11793,"BODO","Dolphin, Bottlenose","lower",1,107.2588,2,21.824,2.64403212615825,4,0.75
"1299","HB1303",11856,"BODO","Dolphin, Bottlenose","lower",0,245.6797,9,21.663,2.64403212615825,4,0.75
"1300","HB1303",11856,"BODO","Dolphin, Bottlenose","upper",1,245.6797,9,21.663,2.64403212615825,4,0.75
"1301","HB1303",12815,"GRAM","Dolphin, Risso's","lower",1,336.8471,2,16.744,0.339406823003293,2.7,0.6
"1302","HB1303",12815,"GRAM","Dolphin, Risso's","upper",1,336.8471,2,16.744,0.339406823003293,2.7,0.6
"1303","HB1303",12847,"GRAM","Dolphin, Risso's","upper",1,808.717,6,16.753,0.339406823003293,2.7,0.6
"1304","HB1303",12847,"GRAM","Dolphin, Risso's","lower",1,808.717,6,16.753,0.339406823003293,2.7,0.6
"1305","HB1303",12846,"GRAM","Dolphin, Risso's","lower",0,173.2008,1,16.719,0.339406823003293,2.7,0.6
"1306","HB1303",12846,"GRAM","Dolphin, Risso's","upper",1,173.2008,1,16.719,0.339406823003293,2.7,0.6
"1307","HB1303",12848,"GRAM","Dolphin, Risso's","lower",0,1062.288,2,16.769,0.339406823003293,2.7,0.6
"1308","HB1303",12848,"GRAM","Dolphin, Risso's","upper",1,1062.288,2,16.769,0.339406823003293,2.7,0.6
"1309","HB1303",12849,"GRAM","Dolphin, Risso's","lower",0,2878.425,4,16.793,0.339406823003293,2.7,0.6
"1310","HB1303",12849,"GRAM","Dolphin, Risso's","upper",1,2878.425,4,16.793,0.339406823003293,2.7,0.6
"1311","HB1303",12851,"PIWH","Whale, Pilot (unid.)","upper",1,1875.997,30,16.8,0.339406823003293,2.7,0.6
"1312","HB1303",12851,"PIWH","Whale, Pilot (unid.)","lower",1,1875.997,30,16.8,0.339406823003293,2.7,0.6
"1313","HB1303",11823,"UNDO","Dolphin, unid","lower",0,729.0281,4,11.569,3,4,0.7
"1314","HB1303",11823,"UNDO","Dolphin, unid","upper",1,729.0281,4,11.569,3,4,0.7
"1315","HB1303",11861,"UNDO","Dolphin, unid","upper",0,19.2826,1,11.963,3,4,0.5
"1316","HB1303",11861,"UNDO","Dolphin, unid","lower",1,19.2826,1,11.963,3,4,0.5
"1317","HB1303",11767,"UNBA","Whale, Unid. Baleen","upper",0,598.3076,1,12.051,3,4,0.5
"1318","HB1303",11767,"UNBA","Whale, Unid. Baleen","lower",1,598.3076,1,12.051,3,4,0.5
"1319","HB1303",11770,"UNLW","Whale, Unid. Large","upper",0,4879.557,1,12.088,3,4,0.5
"1320","HB1303",11770,"UNLW","Whale, Unid. Large","lower",1,4879.557,1,12.088,3,4,0.5
"1321","HB1303",11827,"FIWH","Whale, Fin","lower",0,7892.98,1,12.017,3,4,0.5
"1322","HB1303",11827,"FIWH","Whale, Fin","upper",1,7892.98,1,12.017,3,4,0.5
"1323","HB1303",11768,"UNLW","Whale, Unid. Large","upper",0,7645.004,1,12.065,3,4,0.5
"1324","HB1303",11768,"UNLW","Whale, Unid. Large","lower",1,7645.004,1,12.065,3,4,0.5
"1325","HB1303",11826,"UNLW","Whale, Unid. Large","lower",0,208.7704,1,11.915,3,4,0.5
"1326","HB1303",11826,"UNLW","Whale, Unid. Large","upper",1,208.7704,1,11.915,3,4,0.5
"1327","HB1303",11828,"HUWH","Whale, Humpback","lower",0,0,1,12.163,3,4,0.5
"1328","HB1303",11828,"HUWH","Whale, Humpback","upper",1,0,1,12.163,3,4,0.5
"1329","HB1303",11774,"UNLW","Whale, Unid. Large","upper",0,8414.781,1,12.398,3,4,0.5
"1330","HB1303",11774,"UNLW","Whale, Unid. Large","lower",1,8414.781,1,12.398,3,4,0.5
"1331","HB1303",11829,"UNLW","Whale, Unid. Large","lower",0,155.7482,1,12.289,3,4,0.5
"1332","HB1303",11829,"UNLW","Whale, Unid. Large","upper",1,155.7482,1,12.289,3,4,0.5
"1333","HB1303",11771,"UNLW","Whale, Unid. Large","upper",0,276.7977,1,12.287,3,4,0.5
"1334","HB1303",11771,"UNLW","Whale, Unid. Large","lower",1,276.7977,1,12.287,3,4,0.5
"1335","HB1303",11830,"FIWH","Whale, Fin","lower",0,354.9539,1,12.398,3,4,0.5
"1336","HB1303",11830,"FIWH","Whale, Fin","upper",1,354.9539,1,12.398,3,4,0.5
"1337","HB1303",11773,"UNDO","Dolphin, unid","upper",0,4649.059,15,12.344,3,4,0.5
"1338","HB1303",11773,"UNDO","Dolphin, unid","lower",1,4649.059,15,12.344,3,4,0.5
"1339","HB1303",11772,"UNLW","Whale, Unid. Large","upper",0,3062.856,1,12.315,3,4,0.5
"1340","HB1303",11772,"UNLW","Whale, Unid. Large","lower",1,3062.856,1,12.315,3,4,0.5
"1341","HB1303",11775,"UNLW","Whale, Unid. Large","upper",0,4879.557,1,12.603,2.90069622388663,3.98013924477733,0.5
"1342","HB1303",11775,"UNLW","Whale, Unid. Large","lower",1,4879.557,1,12.603,2.90069622388663,3.98013924477733,0.5
"1343","HB1303",11834,"UNDO","Dolphin, unid","lower",0,5804.354,15,12.556,2.90069622388663,3.98013924477733,0.5
"1344","HB1303",11834,"UNDO","Dolphin, unid","upper",1,5804.354,15,12.556,2.90069622388663,3.98013924477733,0.5
"1345","HB1303",11831,"UNLW","Whale, Unid. Large","lower",0,828.9539,1,12.434,2.90069622388663,3.98013924477733,0.5
"1346","HB1303",11831,"UNLW","Whale, Unid. Large","upper",1,828.9539,1,12.434,2.90069622388663,3.98013924477733,0.5
"1347","HB1303",11777,"SADO","Dolphin, Common","upper",0,0,7,12.761,2.90069622388663,3.98013924477733,0.5
"1348","HB1303",11777,"SADO","Dolphin, Common","lower",1,0,7,12.761,2.90069622388663,3.98013924477733,0.5
"1349","HB1303",11835,"UNLW","Whale, Unid. Large","lower",0,5959.283,1,12.717,2.90069622388663,3.98013924477733,0.5
"1350","HB1303",11835,"UNLW","Whale, Unid. Large","upper",1,5959.283,1,12.717,2.90069622388663,3.98013924477733,0.5
"1351","HB1303",11776,"GRAM","Dolphin, Risso's","upper",0,184.5813,6,12.627,2.90069622388663,3.98013924477733,0.5
"1352","HB1303",11776,"GRAM","Dolphin, Risso's","lower",1,184.5813,6,12.627,2.90069622388663,3.98013924477733,0.5
"1353","HB1303",11778,"SADO","Dolphin, Common","upper",0,201.0942,10,12.782,2.90069622388663,3.98013924477733,0.5
"1354","HB1303",11778,"SADO","Dolphin, Common","lower",1,201.0942,10,12.782,2.90069622388663,3.98013924477733,0.5
"1355","HB1303",11779,"SADO","Dolphin, Common","upper",0,166.6999,40,12.803,2.90069622388663,3.98013924477733,0.5
"1356","HB1303",11779,"SADO","Dolphin, Common","lower",1,166.6999,40,12.803,2.90069622388663,3.98013924477733,0.5
"1357","HB1303",11833,"UNLW","Whale, Unid. Large","lower",0,2807.724,1,12.538,2.90069622388663,3.98013924477733,0.5
"1358","HB1303",11833,"UNLW","Whale, Unid. Large","upper",1,2807.724,1,12.538,2.90069622388663,3.98013924477733,0.5
"1359","HB1303",11781,"HUWH","Whale, Humpback","upper",0,70.24012,1,12.859,2.90069622388663,3.98013924477733,0.5
"1360","HB1303",11781,"HUWH","Whale, Humpback","lower",1,70.24012,1,12.859,2.90069622388663,3.98013924477733,0.5
"1361","HB1303",11837,"UNLW","Whale, Unid. Large","lower",0,0,1,12.785,2.90069622388663,3.98013924477733,0.5
"1362","HB1303",11837,"UNLW","Whale, Unid. Large","upper",1,0,1,12.785,2.90069622388663,3.98013924477733,0.5
"1363","HB1303",11836,"SADO","Dolphin, Common","lower",0,128.7311,150,12.738,2.90069622388663,3.98013924477733,0.5
"1364","HB1303",11836,"SADO","Dolphin, Common","upper",1,128.7311,150,12.738,2.90069622388663,3.98013924477733,0.5
"1365","HB1303",11839,"UNLW","Whale, Unid. Large","lower",0,2491.512,1,12.825,2.90069622388663,3.98013924477733,0.5
"1366","HB1303",11839,"UNLW","Whale, Unid. Large","upper",1,2491.512,1,12.825,2.90069622388663,3.98013924477733,0.5
"1367","HB1303",11840,"BLBW","Whale, Blainville's Beaked","lower",0,150,1,12.891,2.90069622388663,3.98013924477733,0.5
"1368","HB1303",11840,"BLBW","Whale, Blainville's Beaked","upper",1,150,1,12.891,2.90069622388663,3.98013924477733,0.5
"1369","HB1303",11784,"UNLW","Whale, Unid. Large","upper",0,5819.863,1,13.972,2.90069622388663,3.98013924477733,0.5
"1370","HB1303",11784,"UNLW","Whale, Unid. Large","lower",1,5819.863,1,13.972,2.90069622388663,3.98013924477733,0.5
"1371","HB1303",11785,"SADO","Dolphin, Common","upper",0,164.6164,43,13.995,2.90069622388663,3.98013924477733,0.5
"1372","HB1303",11785,"SADO","Dolphin, Common","lower",1,164.6164,43,13.995,2.90069622388663,3.98013924477733,0.5
"1373","HB1303",11841,"SADO","Dolphin, Common","lower",0,409.3989,50,13.975,2.90069622388663,3.98013924477733,0.5
"1374","HB1303",11841,"SADO","Dolphin, Common","upper",1,409.3989,50,13.975,2.90069622388663,3.98013924477733,0.5
"1375","HB1303",11842,"UNLW","Whale, Unid. Large","lower",0,1039.23,1,13.99,2.90069622388663,3.98013924477733,0.5
"1376","HB1303",11842,"UNLW","Whale, Unid. Large","upper",1,1039.23,1,13.99,2.90069622388663,3.98013924477733,0.5
"1377","HB1303",11844,"UNDO","Dolphin, unid","lower",0,166.9337,6,14.002,2,3.8,0.5
"1378","HB1303",11844,"UNDO","Dolphin, unid","upper",1,166.9337,6,14.002,2,3.8,0.5
"1379","HB1303",11786,"UNLW","Whale, Unid. Large","upper",0,2740.393,1,14.006,2,3.8,0.5
"1380","HB1303",11786,"UNLW","Whale, Unid. Large","lower",1,2740.393,1,14.006,2,3.8,0.5
"1381","HB1303",11787,"FISE","Whale, Fin/Sei","upper",0,8.251973,1,14.216,2,3.8,0.5
"1382","HB1303",11787,"FISE","Whale, Fin/Sei","lower",1,8.251973,1,14.216,2,3.8,0.5
"1383","HB1303",11845,"UNK","Unknown","lower",0,2380.519,1,14.125,2,3.8,0.5
"1384","HB1303",11845,"UNK","Unknown","upper",1,2380.519,1,14.125,2,3.8,0.5
"1385","HB1303",11846,"UNLW","Whale, Unid. Large","lower",0,779.4229,1,14.25,2,3.8,0.5
"1386","HB1303",11846,"UNLW","Whale, Unid. Large","upper",1,779.4229,1,14.25,2,3.8,0.5
"1387","HB1303",11848,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,196.9616,1,14.891,2,3.8,0.75
"1388","HB1303",11848,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,196.9616,1,14.891,2,3.8,0.75
"1389","HB1303",11847,"BEWH","Whale, Unid. Mesoplondont","lower",0,0,1,14.744,2,3.8,0.75
"1390","HB1303",11847,"BEWH","Whale, Unid. Mesoplondont","upper",1,0,1,14.744,2,3.8,0.75
"1391","HB1303",11849,"BEWH","Whale, Unid. Mesoplondont","lower",0,1666.582,1,15.063,2,3.8,0.75
"1392","HB1303",11849,"BEWH","Whale, Unid. Mesoplondont","upper",1,1666.582,1,15.063,2,3.8,0.75
"1393","HB1303",11788,"UNDO","Dolphin, unid","upper",0,4629.162,5,15.22,1.55138234583033,3.62055293833213,0.75
"1394","HB1303",11788,"UNDO","Dolphin, unid","lower",1,4629.162,5,15.22,1.55138234583033,3.62055293833213,0.75
"1395","HB1303",11789,"UNLW","Whale, Unid. Large","upper",0,416.0724,1,17.137,0,3.45183471598285,0.5
"1396","HB1303",11789,"UNLW","Whale, Unid. Large","lower",1,416.0724,1,17.137,0,3.45183471598285,0.5
"1397","HB1303",11850,"STDO","Dolphin, Striped","lower",0,841.7929,120,17.608,0.0809235526910303,4,0.5
"1398","HB1303",11850,"STDO","Dolphin, Striped","upper",1,841.7929,120,17.608,0.0809235526910303,4,0.5
"1399","HB1303",11790,"STDO","Dolphin, Striped","upper",0,752.5938,55,17.592,0.0809235526910303,4,0.5
"1400","HB1303",11790,"STDO","Dolphin, Striped","lower",1,752.5938,55,17.592,0.0809235526910303,4,0.5
"1401","HB1303",12790,"BODO","Dolphin, Bottlenose","upper",1,339.9723,16,19.911,0.800553849190434,2.5,0.5
"1402","HB1303",12790,"BODO","Dolphin, Bottlenose","lower",1,339.9723,16,19.911,0.800553849190434,2.5,0.5
"1403","HB1303",12771,"BODO","Dolphin, Bottlenose","upper",0,342.9502,2,21.367,1.97880102006491,2.12119897993509,0.5
"1404","HB1303",12771,"BODO","Dolphin, Bottlenose","lower",1,342.9502,2,21.367,1.97880102006491,2.12119897993509,0.5
"1405","HB1303",12770,"MIWH","Whale, Minke Whale","upper",0,925.6852,1,21.314,1.97880102006491,2.12119897993509,0.5
"1406","HB1303",12770,"MIWH","Whale, Minke Whale","lower",1,925.6852,1,21.314,1.97880102006491,2.12119897993509,0.5
"1407","HB1303",12833,"ASDO","Dolphin, Atlantic Spotted","lower",0,1700.738,56,9.999,0,3.1,0.4
"1408","HB1303",12833,"ASDO","Dolphin, Atlantic Spotted","upper",1,1700.738,56,9.999,0,3.1,0.4
"1409","HB1303",12810,"UNDO","Dolphin, unid","upper",1,3293.647,80,10.102,2.43595220467374,3.12313108346133,0.4
"1410","HB1303",12810,"UNDO","Dolphin, unid","lower",1,3293.647,80,10.102,2.43595220467374,3.12313108346133,0.4
"1411","HB1303",12850,"GRAM","Dolphin, Risso's","lower",0,272.4793,3,10.37,2.43595220467374,3.12313108346133,0.4
